title;price;url;location
Volkswagen TRANSPORTER 2.5 Tdi / Caravelle 174 pk LUXE AIRCO;€ 7.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547365766-volkswagen-transporter-2-5-tdi-caravelle-174-pk-luxe-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ruinerwold66 km
Volkswagen Transporter 1.9 TDI 340 DC SUPER NETTE BUS!APK 19;€ 3.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547349840-volkswagen-transporter-1-9-tdi-340-dc-super-nette-bus-apk-19.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Schiedam170 km
nette goed onderhouden transporter T5 gp;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547309966-nette-goed-onderhouden-transporter-t5-gp.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Coevorden47 km
Volkswagen Transporter Bestel 2.0 TDI 62KW 2010;€ 8.000,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1545106868-volkswagen-transporter-bestel-2-0-tdi-62kw-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Boskoop148 km
Volkswagen Transporter Kombi 1.9 TDI 300 Baseline 9 personen;€ 4.750,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1547294289-volkswagen-transporter-kombi-1-9-tdi-300-baseline-9-personen.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Yerseke209 km
Volkswagen Transporter 2.5 TDI Aut Comfortline DC BTW VRIJ/M;€ 9.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547278552-volkswagen-transporter-2-5-tdi-aut-comfortline-dc-btw-vrij-m.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Wijk en Aalburg130 km
Volkswagen Transporter 1.9 TDI BESTEL - AIRCO;€ 2.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547243829-volkswagen-transporter-1-9-tdi-bestel-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Dordrecht154 km
VOLKSWAGEN TRANSPORTER 2.0 TDI;€ 6.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547188687-volkswagen-transporter-2-0-tdi.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vuren128 km
Volkswagen Transporter Bestel 2.5 TDI 96KW 1.0 AUT 2006;€ 6.350,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1547111832-volkswagen-transporter-bestel-2-5-tdi-96kw-1-0-aut-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Arnhem68 km
Volkswagen Transporter 2.5 TDI 340 T5 96KW LANG DUBBELCABINE;€ 2.200,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546960228-volkswagen-transporter-2-5-tdi-340-t5-96kw-lang-dubbelcabine.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Muiden121 km
Volkswagen Transporter 2.5TDI 131PK Airco / Cruise;€ 3.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546907130-volkswagen-transporter-2-5tdi-131pk-airco-cruise.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vaassen59 km
Volkswagen Transporter L1H1 28 2.0 TDI 84pk Trendline Bj 201;€ 5.750,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1546889217-volkswagen-transporter-l1h1-28-2-0-tdi-84pk-trendline-bj-201.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Breda160 km
Volkswagen Transporter Bestel 2.0 D 132KW DC AUT 2010;€ 7.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1534049079-volkswagen-transporter-bestel-2-0-d-132kw-dc-aut-2010.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;'s-Gravenhage175 km
Volkswagen Transporter 2.5 TDI 340 AIRCO TREKHAAK DEUREN ACH;€ 4.445,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546808355-volkswagen-transporter-2-5-tdi-340-airco-trekhaak-deuren-ach.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Raalte41 km
Volkswagen Transporter 2.5 TDI 340 Airco, Cruise Control!;€ 2.495,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1543464966-volkswagen-transporter-2-5-tdi-340-airco-cruise-control.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Westbroek117 km
Volkswagen Transporter 1.9 TDI 300 T800 AIRCO CRUISE TREKH;€ 3.400,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546785243-volkswagen-transporter-1-9-tdi-300-t800-airco-cruise-trekh.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Raalte41 km
Volkswagen Transporter 2.5 TDI CAMPER HEFDAK BUSCAMPER + AIR;€ 9.900,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1546686400-volkswagen-transporter-2-5-tdi-camper-hefdak-buscamper-air.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ochten96 km
Volkswagen Transporter Rolstoelbus 1.9 TDI Trendline L1H1 (A;€ 10.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1542990652-volkswagen-transporter-rolstoelbus-1-9-tdi-trendline-l1h1-a.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogeveen57 km
Volkswagen Transporter 2.0 TDI L2H1 DC Comfortline - Airco,;€ 5.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1539407205-volkswagen-transporter-2-0-tdi-l2h1-dc-comfortline-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Langeveen26 km
Volkswagen Transporter 2.0 TDI L2H1 DC 132KW Dubbel Cabine L;€ 7.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546611644-volkswagen-transporter-2-0-tdi-l2h1-dc-132kw-dubbel-cabine-l.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almen37 km
Volkswagen Transporter 2.0 TDI * L1H1 * MARGE * Elektra * Ai;€ 4.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544578689-volkswagen-transporter-2-0-tdi-l1h1-marge-elektra-ai.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Zwaag130 km
Volkswagen Transporter 2.0 300 MHD BENZINE! MET AIRCO!;€ 8.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544570496-volkswagen-transporter-2-0-300-mhd-benzine-met-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Zeeland100 km
Volkswagen Transporter 1.9 TDI 340 MHD Airco 2009;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544565892-volkswagen-transporter-1-9-tdi-340-mhd-airco-2009.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Zandvoort158 km
Volkswagen Transporter Bestel 2.5 TDI DC 2008 DUBBELE CABINE;€ 5.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1492308898-volkswagen-transporter-bestel-2-5-tdi-dc-2008-dubbele-cabine.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ten Boer116 km
Volkswagen Transporter 2.0 340 BENZINE PICKUP MET ORIGNEEL 8;€ 5.750,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1544490553-volkswagen-transporter-2-0-340-benzine-pickup-met-origneel-8.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Heemskerk152 km
Volkswagen Transporter Bestel 2.5 D 96KW DC AUT;€ 5.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544485034-volkswagen-transporter-bestel-2-5-d-96kw-dc-aut.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Goor18 km
Volkswagen Transporter Kombi 1.9 TDI 300 Baseline 9-Persoons;€ 3.450,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1544203826-volkswagen-transporter-kombi-1-9-tdi-300-baseline-9-persoons.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Alphen aan den Rijn147 km
Volkswagen TRANSPORTER 2.5 TDI 4MOTION TRENDLINE DC / 1e EIG;€ 4.940,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544459990-volkswagen-transporter-2-5-tdi-4motion-trendline-dc-1e-eig.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Deventer43 km
Volkswagen Transporter 2.0 TDI L1H1 Comfortline;€ 3.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1541415938-volkswagen-transporter-2-0-tdi-l1h1-comfortline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Lelystad96 km
Volkswagen TRANSPORTER dubbel cabine;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544450553-volkswagen-transporter-dubbel-cabine.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Apeldoorn60 km
Volkswagen Transporter 2.5 TDI 340 Trendline DC;€ 5.000,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1540184606-volkswagen-transporter-2-5-tdi-340-trendline-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Goudswaard183 km
Volkswagen Transporter 2.5 TDI 1.0 96KW DC AUT 2006;€ 5.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1481653947-volkswagen-transporter-2-5-tdi-1-0-96kw-dc-aut-2006.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rotterdam166 km
Volkswagen Transporter INRUIL MOGELIJK!;€ 4.199,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1522362416-volkswagen-transporter-inruil-mogelijk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoofddorp147 km
Volkswagen;€ 5.750,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1501488234-volkswagen.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Barneveld89 km
Volkswagen Transporter 2.5 TDI 340 Trend.DC;€ 4.699,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544303881-volkswagen-transporter-2-5-tdi-340-trend-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Delft172 km
Volkswagen Transporter Kombi 2.5 TDI 300 Trendl. 8-PERSOONS;€ 5.999,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1544277557-volkswagen-transporter-kombi-2-5-tdi-300-trendl-8-persoons.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Almere109 km
Volkswagen Transporter 2.5 TDI 340 pick-up laadkraan 1100kg;€ 9.950,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1544255099-volkswagen-transporter-2-5-tdi-340-pick-up-laadkraan-1100kg.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwerkerk aan den IJssel155 km
Volkswagen TRANSPORTER 2.0 TDi High Line 130Kw Caravelle Dub;€ 9.575,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544251654-volkswagen-transporter-2-0-tdi-high-line-130kw-caravelle-dub.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Cromvoirt128 km
Volkswagen Transporter 1.9 TDI 340 Trendline DC Bull-sidebar;€ 5.990,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544232347-volkswagen-transporter-1-9-tdi-340-trendline-dc-bull-sidebar.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Rijen151 km
Volkswagen Transporter 2.5 TDI 174PK L2 60 JAHRE 5795, marge;€ 5.795,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1522240365-volkswagen-transporter-2-5-tdi-174pk-l2-60-jahre-5795-marge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Leek106 km
Volkswagen Transporter Kombi 2.0 TDI automaat 141pk Highline;€ 14.999,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1544229317-volkswagen-transporter-kombi-2-0-tdi-automaat-141pk-highline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwerkerk aan den IJssel155 km
Volkswagen Transporter 2.0 TDI L1H2;€ 5.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538078634-volkswagen-transporter-2-0-tdi-l1h2.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Steenwijk79 km
Volkswagen Transporter 2.5 TDI Edition 340 - Airco - Navigat;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544159056-volkswagen-transporter-2-5-tdi-edition-340-airco-navigat.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Dordrecht154 km
Volkswagen TRANSPORTER TRANSPORTER TDI 128 KW DC 174 PK;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544136576-volkswagen-transporter-transporter-tdi-128-kw-dc-174-pk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Enschede7 km
Volkswagen Transporter 1.9 TDI 340 Trendline DC Airco Cruise;€ 7.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544114037-volkswagen-transporter-1-9-tdi-340-trendline-dc-airco-cruise.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Surhuisterveen113 km
Volkswagen Transporter L2H1 30 2.0 TDI 84pk 9 PERSOONS;€ 7.995,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1544106018-volkswagen-transporter-l2h1-30-2-0-tdi-84pk-9-persoons.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nijkerk93 km
Volkswagen TRANSPORTER t5 PRIJS EXCL BTW € 3450,-;€ 3.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544094753-volkswagen-transporter-t5-prijs-excl-btw-3450.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Elburg73 km
Volkswagen Transporter 2.0 TDI L2H1 DC Comfortline Leer/Schu;€ 11.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544075296-volkswagen-transporter-2-0-tdi-l2h1-dc-comfortline-leer-schu.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Waalwijk137 km
Volkswagen Transporter 2.5 TDI 300 Trendline DC Aut/Airco/El;€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544059255-volkswagen-transporter-2-5-tdi-300-trendline-dc-aut-airco-el.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuw-Vennep151 km
Volkswagen TRANSPORTER TRANSPORTER BESTEL TDI 62 KW;€ 2.700,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544047619-volkswagen-transporter-transporter-bestel-tdi-62-kw.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Vijfhuizen147 km
volkswagen transporter;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1516078042-volkswagen-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Someren124 km
Volkswagen Transporter 2.0 TDI L2H1 DC 5-zits, Navigatie, Tr;€ 11.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549459510-volkswagen-transporter-2-0-tdi-l2h1-dc-5-zits-navigatie-tr.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Veenendaal90 km
Volkswagen TRANSPORTER 1.9TDI L2H1 Airco;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549455169-volkswagen-transporter-1-9tdi-l2h1-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Cuijk88 km
Volkswagen Transporter 1.9 TDI 340 Trendline DC ROLSTOELBUS;€ 14.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549432481-volkswagen-transporter-1-9-tdi-340-trendline-dc-rolstoelbus.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Giessen134 km
VW Transporter 2.5 TDI 6 bak 96 KW Dub.Cabine;€ 3.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549426652-vw-transporter-2-5-tdi-6-bak-96-kw-dub-cabine.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Velden105 km
Volkswagen Transporter 2.5TDI 175PK Dubbele Cabine Airco;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549421997-volkswagen-transporter-2-5tdi-175pk-dubbele-cabine-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Boerakker109 km
VW Transporter Multivan - 7 pers 2.5 TDI Comfortline;€ 7.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549372307-vw-transporter-multivan-7-pers-2-5-tdi-comfortline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Voorhout162 km
Volkswagen Transporter 2.5 TDI 340 MHD / Cruise / Airco / Du;€ 4.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549371852-volkswagen-transporter-2-5-tdi-340-mhd-cruise-airco-du.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Medemblik132 km
Volkswagen Transporter - 2.5 TDI 300 nieuwe koppeling. Airco;€ 3.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549371750-volkswagen-transporter-2-5-tdi-300-nieuwe-koppeling-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Voorhout162 km
Volkswagen Transporter 1.9 TDI 300 T800 - Airco, Navi, Cruis;€ 3.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549332020-volkswagen-transporter-1-9-tdi-300-t800-airco-navi-cruis.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Langeveen26 km
Volkswagen Transporter 1.9 TDI 300 T800 - MARGE;€ 2.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549321365-volkswagen-transporter-1-9-tdi-300-t800-marge.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Dordrecht154 km
Volkswagen Transporter 2.5 TDI 300 4M Budgetline DC Airco;€ 3.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546467463-volkswagen-transporter-2-5-tdi-300-4m-budgetline-dc-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Den Dungen120 km
Volkswagen Transporter Bestel 2.5 D 96KW 2008;€ 8.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549310881-volkswagen-transporter-bestel-2-5-d-96kw-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Oud-Alblas152 km
Volkswagen Transporter Kombi 1.9 TDI 300 Baseline Apk 05-202;€ 2.450,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1546392358-volkswagen-transporter-kombi-1-9-tdi-300-baseline-apk-05-202.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;De Bilt114 km
Volkswagen Transporter 2.5 TDI 300 6 bak airco;€ 2.599,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549003795-volkswagen-transporter-2-5-tdi-300-6-bak-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Eethen135 km
Volkswagen TRANSPORTER;€ 2.450,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549306169-volkswagen-transporter.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;'s-Gravenhage178 km
Volkswagen Transporter 1.9 TDI 155pk | Dubbele cabine | Mult;€ 5.900,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549305598-volkswagen-transporter-1-9-tdi-155pk-dubbele-cabine-mult.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Harderwijk84 km
Volkswagen Transporter 1.9 TDI Dubbele Cabine airco export l;€ 3.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549304632-volkswagen-transporter-1-9-tdi-dubbele-cabine-airco-export-l.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogeveen60 km
ZEER NETTE VW TRANSPORTER 1.9 TDI 2010 AIRCO - super onderh;€ 3.195,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549303958-zeer-nette-vw-transporter-1-9-tdi-2010-airco-super-onderh.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Groesbeek81 km
Volkswagen Transporter 2.5 TDI 340*HAAK*2500kg TREKG*3-Zits*;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549293638-volkswagen-transporter-2-5-tdi-340-haak-2500kg-trekg-3-zits.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoogeveen58 km
Volkswagen TRANSPORTER TRANSPORTER PICK-UP TDI 63 KW 1.0 Dub;€ 6.750,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1549269525-volkswagen-transporter-transporter-pick-up-tdi-63-kw-1-0-dub.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Beekbergen61 km
Volkswagen Transporter Kombi 1.9 TDI 300 9 personen;€ 9.950,00;https://www.marktplaats.nl/a/auto-s/volkswagen/m1549262926-volkswagen-transporter-kombi-1-9-tdi-300-9-personen.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Kootwijkerbroek80 km
Volkswagen TRANSPORTER 2.5 TDI 130PK Dubbele Cabine AUTOMAAT;€ 6.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549245273-volkswagen-transporter-2-5-tdi-130pk-dubbele-cabine-automaat.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Borne11 km
Volkswagen TRANSPORTER 2.5 TDI L1H1/ AIRCO/ APK 3-2021;€ 4.800,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549238227-volkswagen-transporter-2-5-tdi-l1h1-airco-apk-3-2021.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwe Pekela94 km
Volkswagen Transporter 2.5 TDI 340 4Motion Trendline DC;€ 3.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549222390-volkswagen-transporter-2-5-tdi-340-4motion-trendline-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Made155 km
Volkswagen TRANSPORTER 2.0 TDI L1H1 Imperiaal, 97dkm, 1e eig;€ 6.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1549219969-volkswagen-transporter-2-0-tdi-l1h1-imperiaal-97dkm-1e-eig.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Ammerzoden124 km
Volkswagen Transporter 2.5 TDI 340 Trendline DC Dubbele cabi;€ 8.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544367490-volkswagen-transporter-2-5-tdi-340-trendline-dc-dubbele-cabi.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Deventer44 km
Volkswagen Transporter Bestel 2.5 TDI 128KW DC AUT 2007;€ 7.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1539288516-volkswagen-transporter-bestel-2-5-tdi-128kw-dc-aut-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hoofddorp150 km
Volkswagen Transporter - 2.5 TDI 300 Trendline;€ 2.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537921192-volkswagen-transporter-2-5-tdi-300-trendline.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Voorhout162 km
Volkswagen Transporter 1.9 TDI 300 T800;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1538863533-volkswagen-transporter-1-9-tdi-300-t800.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Voorhout162 km
Volkswagen Transporter 2.5 TDI 96KW DC 131PK;€ 5.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1533817155-volkswagen-transporter-2-5-tdi-96kw-dc-131pk.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Groningen109 km
Volkswagen Transporter 1.9TDI 105pk Dubbele Cabine 2200kg tr;€ 2.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1537171976-volkswagen-transporter-1-9tdi-105pk-dubbele-cabine-2200kg-tr.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Langerak139 km
Volkswagen Transporter 2008;€ 4.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546396520-volkswagen-transporter-2008.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Doorn107 km
Volkswagen Transporter 2.0 340 BENZIN ( 150DKM / NW APK / LO;€ 8.175,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546371864-volkswagen-transporter-2-0-340-benzin-150dkm-nw-apk-lo.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Boxtel128 km
Volkswagen TRANSPORTER BESTEL D 75 KW DC;€ 5.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546356099-volkswagen-transporter-bestel-d-75-kw-dc.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nieuwegein122 km
Volkswagen Transporter 1.9 TDI 340 MHD Dubbele cabine Airco;€ 1.999,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546316153-volkswagen-transporter-1-9-tdi-340-mhd-dubbele-cabine-airco.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Hilversum114 km
Volkswagen Transporter Bestel 2.5 TDI 96KW DC 2007;€ 10.500,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1533654649-volkswagen-transporter-bestel-2-5-tdi-96kw-dc-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Egmond aan den Hoef154 km
Volkswagen Transporter 2.0 TDI L1H1 T800 Baseline Airco / Na;€ 7.250,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1544233816-volkswagen-transporter-2-0-tdi-l1h1-t800-baseline-airco-na.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Nijmegen83 km
Volkswagen Transporter Bestel 1.9 TDI 75KW 2007;€ 2.950,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1533638625-volkswagen-transporter-bestel-1-9-tdi-75kw-2007.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Epe60 km
Volkswagen TRANSPORTER koelwagen;€ 4.750,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546258459-volkswagen-transporter-koelwagen.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Soesterberg108 km
Volkswagen Transporter 1.9 TDI 300 T800 bj08 airco navi trek;€ 2.749,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546240559-volkswagen-transporter-1-9-tdi-300-t800-bj08-airco-navi-trek.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Amersfoort101 km
Volkswagen Transporter 2.0 TDI L2H1;€ 6.995,00;https://www.marktplaats.nl/a/auto-s/bestelauto-s/m1546181236-volkswagen-transporter-2-0-tdi-l2h1.html?c=1f6123406d618e4dfc07bc3e0818a26e&previousPage=lr;Winsum131 km
